temporal_sample_id,project_id,center_latitude,center_longitude,center_row,center_col,cnn_spatial_split,target,prediction_probability,prediction_class,inference_threshold,temporal_year_start,temporal_year_end,project_name,hotspot_cluster,hotspot_id
MH-002_19.6091_80.369618,MH-002,19.6091,80.369618,60,136,cnn_val,0,0.41737276315689087,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.6091_80.369888,MH-002,19.6091,80.369888,60,137,cnn_val,0,0.4370301365852356,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.363959,MH-002,19.60883,80.363959,61,115,cnn_val,0,0.4084239900112152,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.364229,MH-002,19.60883,80.364229,61,116,cnn_val,1,0.3993718922138214,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.364498,MH-002,19.60883,80.364498,61,117,cnn_val,1,0.36088886857032776,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.364768,MH-002,19.60883,80.364768,61,118,cnn_val,0,0.33038491010665894,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.365037,MH-002,19.60883,80.365037,61,119,cnn_val,1,0.20425251126289368,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.365576,MH-002,19.60883,80.365576,61,121,cnn_val,1,0.18001766502857208,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.36854,MH-002,19.60883,80.36854,61,132,cnn_val,0,0.10134314000606537,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.36881,MH-002,19.60883,80.36881,61,133,cnn_val,0,0.10438255220651627,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.369079,MH-002,19.60883,80.369079,61,134,cnn_val,0,0.10436023026704788,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.369349,MH-002,19.60883,80.369349,61,135,cnn_val,0,0.10699384659528732,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.369618,MH-002,19.60883,80.369618,61,136,cnn_val,0,0.11048469692468643,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.60883_80.369888,MH-002,19.60883,80.369888,61,137,cnn_val,0,0.1180257573723793,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608561_80.364498,MH-002,19.608561,80.364498,62,117,cnn_val,1,0.10367482900619507,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608561_80.364768,MH-002,19.608561,80.364768,62,118,cnn_val,0,0.11317931115627289,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608561_80.365037,MH-002,19.608561,80.365037,62,119,cnn_val,0,0.12089251726865768,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608561_80.365307,MH-002,19.608561,80.365307,62,120,cnn_val,0,0.12723249197006226,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608561_80.365846,MH-002,19.608561,80.365846,62,122,cnn_val,0,0.1374364197254181,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608561_80.366115,MH-002,19.608561,80.366115,62,123,cnn_val,0,0.13953055441379547,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608561_80.366385,MH-002,19.608561,80.366385,62,124,cnn_val,0,0.13433407247066498,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608561_80.366654,MH-002,19.608561,80.366654,62,125,cnn_val,0,0.14034207165241241,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608561_80.367732,MH-002,19.608561,80.367732,62,129,cnn_val,0,0.13045163452625275,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608561_80.36881,MH-002,19.608561,80.36881,62,133,cnn_val,0,0.13338786363601685,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.363959,MH-002,19.608291,80.363959,63,115,cnn_val,1,0.12180370092391968,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.364229,MH-002,19.608291,80.364229,63,116,cnn_val,1,0.12922503054141998,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.364498,MH-002,19.608291,80.364498,63,117,cnn_val,1,0.13471215963363647,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.364768,MH-002,19.608291,80.364768,63,118,cnn_val,1,0.13089261949062347,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.365037,MH-002,19.608291,80.365037,63,119,cnn_val,0,0.13028326630592346,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.365307,MH-002,19.608291,80.365307,63,120,cnn_val,1,0.1344517171382904,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.366115,MH-002,19.608291,80.366115,63,123,cnn_val,0,0.12148641794919968,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.366385,MH-002,19.608291,80.366385,63,124,cnn_val,0,0.12359275668859482,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.366654,MH-002,19.608291,80.366654,63,125,cnn_val,0,0.12229932844638824,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.366923,MH-002,19.608291,80.366923,63,126,cnn_val,0,0.13313569128513336,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.367732,MH-002,19.608291,80.367732,63,129,cnn_val,0,0.13060516119003296,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.369079,MH-002,19.608291,80.369079,63,134,cnn_val,0,0.12050007283687592,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.369349,MH-002,19.608291,80.369349,63,135,cnn_val,1,0.11918805539608002,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.369618,MH-002,19.608291,80.369618,63,136,cnn_val,1,0.1385178118944168,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608291_80.369888,MH-002,19.608291,80.369888,63,137,cnn_val,0,0.15051163733005524,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.364229,MH-002,19.608022,80.364229,64,116,cnn_val,0,0.11378253251314163,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.364498,MH-002,19.608022,80.364498,64,117,cnn_val,1,0.1198883056640625,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.364768,MH-002,19.608022,80.364768,64,118,cnn_val,1,0.11269979178905487,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.365037,MH-002,19.608022,80.365037,64,119,cnn_val,1,0.11430061608552933,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.365307,MH-002,19.608022,80.365307,64,120,cnn_val,0,0.10159386694431305,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.365576,MH-002,19.608022,80.365576,64,121,cnn_val,0,0.10124782472848892,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.366115,MH-002,19.608022,80.366115,64,123,cnn_val,0,0.12351285666227341,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.366385,MH-002,19.608022,80.366385,64,124,cnn_val,0,0.13681428134441376,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.366654,MH-002,19.608022,80.366654,64,125,cnn_val,0,0.1525079756975174,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.367732,MH-002,19.608022,80.367732,64,129,cnn_val,0,0.13936775922775269,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.368001,MH-002,19.608022,80.368001,64,130,cnn_val,0,0.12873999774456024,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.368271,MH-002,19.608022,80.368271,64,131,cnn_val,0,0.128762885928154,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.36854,MH-002,19.608022,80.36854,64,132,cnn_val,0,0.12343492358922958,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.36881,MH-002,19.608022,80.36881,64,133,cnn_val,0,0.11710617691278458,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.369079,MH-002,19.608022,80.369079,64,134,cnn_val,0,0.12535196542739868,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.369349,MH-002,19.608022,80.369349,64,135,cnn_val,0,0.12783721089363098,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.369618,MH-002,19.608022,80.369618,64,136,cnn_val,0,0.14273855090141296,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.608022_80.369888,MH-002,19.608022,80.369888,64,137,cnn_val,0,0.1438560038805008,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.363959,MH-002,19.607752,80.363959,65,115,cnn_val,0,0.14143626391887665,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.364498,MH-002,19.607752,80.364498,65,117,cnn_val,1,0.14233948290348053,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.364768,MH-002,19.607752,80.364768,65,118,cnn_val,0,0.14411985874176025,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.365037,MH-002,19.607752,80.365037,65,119,cnn_val,0,0.14615578949451447,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.365307,MH-002,19.607752,80.365307,65,120,cnn_val,0,0.15097272396087646,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.365576,MH-002,19.607752,80.365576,65,121,cnn_val,0,0.1573818475008011,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.366115,MH-002,19.607752,80.366115,65,123,cnn_val,0,0.1581721305847168,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.366385,MH-002,19.607752,80.366385,65,124,cnn_val,0,0.17072349786758423,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.367732,MH-002,19.607752,80.367732,65,129,cnn_val,0,0.18331614136695862,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.368001,MH-002,19.607752,80.368001,65,130,cnn_val,0,0.21858350932598114,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.368271,MH-002,19.607752,80.368271,65,131,cnn_val,0,0.25887322425842285,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.36854,MH-002,19.607752,80.36854,65,132,cnn_val,0,0.2714148759841919,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.369079,MH-002,19.607752,80.369079,65,134,cnn_val,0,0.2856559753417969,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.369349,MH-002,19.607752,80.369349,65,135,cnn_val,0,0.30219417810440063,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.369618,MH-002,19.607752,80.369618,65,136,cnn_val,0,0.3234558403491974,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607752_80.369888,MH-002,19.607752,80.369888,65,137,cnn_val,0,0.3410366475582123,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.363959,MH-002,19.607483,80.363959,66,115,cnn_val,1,0.38936176896095276,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.364229,MH-002,19.607483,80.364229,66,116,cnn_val,0,0.44367456436157227,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.364768,MH-002,19.607483,80.364768,66,118,cnn_val,0,0.5178765058517456,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.365037,MH-002,19.607483,80.365037,66,119,cnn_val,0,0.5505006909370422,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.365307,MH-002,19.607483,80.365307,66,120,cnn_val,0,0.5321395397186279,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.365576,MH-002,19.607483,80.365576,66,121,cnn_val,0,0.5043839812278748,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.365846,MH-002,19.607483,80.365846,66,122,cnn_val,0,0.45066237449645996,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.366115,MH-002,19.607483,80.366115,66,123,cnn_val,0,0.4209369421005249,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.367732,MH-002,19.607483,80.367732,66,129,cnn_val,0,0.4274316728115082,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.368001,MH-002,19.607483,80.368001,66,130,cnn_val,0,0.43586060404777527,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.368271,MH-002,19.607483,80.368271,66,131,cnn_val,1,0.4660123288631439,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.369349,MH-002,19.607483,80.369349,66,135,cnn_val,0,0.32259681820869446,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.369618,MH-002,19.607483,80.369618,66,136,cnn_val,0,0.24482758343219757,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607483_80.369888,MH-002,19.607483,80.369888,66,137,cnn_val,0,0.19033575057983398,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607213_80.363959,MH-002,19.607213,80.363959,67,115,cnn_val,0,0.3198760151863098,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607213_80.364229,MH-002,19.607213,80.364229,67,116,cnn_val,0,0.32693251967430115,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607213_80.367462,MH-002,19.607213,80.367462,67,128,cnn_val,0,0.2472607046365738,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607213_80.367732,MH-002,19.607213,80.367732,67,129,cnn_val,0,0.20797157287597656,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607213_80.368001,MH-002,19.607213,80.368001,67,130,cnn_val,0,0.16832222044467926,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607213_80.368271,MH-002,19.607213,80.368271,67,131,cnn_val,1,0.15156732499599457,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607213_80.369349,MH-002,19.607213,80.369349,67,135,cnn_val,0,0.13214761018753052,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607213_80.369618,MH-002,19.607213,80.369618,67,136,cnn_val,0,0.13877587020397186,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.607213_80.369888,MH-002,19.607213,80.369888,67,137,cnn_val,0,0.13964714109897614,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.606944_80.367462,MH-002,19.606944,80.367462,68,128,cnn_val,0,0.14102664589881897,1,0.1,2021,2025,MH-002,4,MH-002-HS-0004
MH-002_19.610986_80.365307,MH-002,19.610986,80.365307,53,120,cnn_val,0,0.265753835439682,1,0.1,2021,2025,MH-002,5,MH-002-HS-0005
MH-002_19.610717_80.365307,MH-002,19.610717,80.365307,54,120,cnn_val,1,0.2124900072813034,1,0.1,2021,2025,MH-002,5,MH-002-HS-0005
MH-002_19.610986_80.365846,MH-002,19.610986,80.365846,53,122,cnn_val,0,0.23864994943141937,1,0.1,2021,2025,MH-002,6,MH-002-HS-0006
MH-002_19.609639_80.376356,MH-002,19.609639,80.376356,58,161,cnn_test,0,0.14421693980693817,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.609369_80.376625,MH-002,19.609369,80.376625,59,162,cnn_test,0,0.18901853263378143,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.6091_80.376356,MH-002,19.6091,80.376356,60,161,cnn_test,0,0.45377328991889954,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.6091_80.376895,MH-002,19.6091,80.376895,60,163,cnn_test,0,0.43722790479660034,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.60883_80.377164,MH-002,19.60883,80.377164,61,164,cnn_test,0,0.12881110608577728,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608561_80.377164,MH-002,19.608561,80.377164,62,164,cnn_test,0,0.13270799815654755,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608561_80.377434,MH-002,19.608561,80.377434,62,165,cnn_test,0,0.1418064534664154,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608291_80.376356,MH-002,19.608291,80.376356,63,161,cnn_test,0,0.14848455786705017,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608291_80.376625,MH-002,19.608291,80.376625,63,162,cnn_test,0,0.1563335508108139,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608291_80.376895,MH-002,19.608291,80.376895,63,163,cnn_test,0,0.14537766575813293,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608291_80.377164,MH-002,19.608291,80.377164,63,164,cnn_test,0,0.13399823009967804,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608291_80.377434,MH-002,19.608291,80.377434,63,165,cnn_test,0,0.1252288818359375,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608291_80.377703,MH-002,19.608291,80.377703,63,166,cnn_test,0,0.12276449799537659,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608022_80.376356,MH-002,19.608022,80.376356,64,161,cnn_test,0,0.14606960117816925,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608022_80.376625,MH-002,19.608022,80.376625,64,162,cnn_test,0,0.15016786754131317,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608022_80.376895,MH-002,19.608022,80.376895,64,163,cnn_test,0,0.15598133206367493,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608022_80.377164,MH-002,19.608022,80.377164,64,164,cnn_test,0,0.1647777259349823,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608022_80.377434,MH-002,19.608022,80.377434,64,165,cnn_test,0,0.16619884967803955,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608022_80.377703,MH-002,19.608022,80.377703,64,166,cnn_test,0,0.16496433317661285,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.608022_80.377973,MH-002,19.608022,80.377973,64,167,cnn_test,0,0.18070188164710999,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607752_80.376356,MH-002,19.607752,80.376356,65,161,cnn_test,0,0.3512776792049408,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607752_80.376625,MH-002,19.607752,80.376625,65,162,cnn_test,0,0.2632603645324707,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607752_80.376895,MH-002,19.607752,80.376895,65,163,cnn_test,0,0.21467263996601105,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607752_80.377164,MH-002,19.607752,80.377164,65,164,cnn_test,0,0.17748847603797913,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607752_80.377434,MH-002,19.607752,80.377434,65,165,cnn_test,0,0.1450171172618866,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607752_80.377703,MH-002,19.607752,80.377703,65,166,cnn_test,0,0.13149726390838623,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607752_80.377973,MH-002,19.607752,80.377973,65,167,cnn_test,0,0.11363394558429718,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607752_80.378242,MH-002,19.607752,80.378242,65,168,cnn_test,0,0.10505197942256927,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607483_80.376356,MH-002,19.607483,80.376356,66,161,cnn_test,0,0.16207255423069,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607483_80.376625,MH-002,19.607483,80.376625,66,162,cnn_test,0,0.14112873375415802,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607483_80.376895,MH-002,19.607483,80.376895,66,163,cnn_test,0,0.12672679126262665,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607483_80.377164,MH-002,19.607483,80.377164,66,164,cnn_test,0,0.12999923527240753,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607483_80.377434,MH-002,19.607483,80.377434,66,165,cnn_test,0,0.1386873871088028,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607483_80.377703,MH-002,19.607483,80.377703,66,166,cnn_test,0,0.1501200646162033,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607483_80.377973,MH-002,19.607483,80.377973,66,167,cnn_test,0,0.14778392016887665,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607483_80.378242,MH-002,19.607483,80.378242,66,168,cnn_test,0,0.1555865854024887,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607483_80.378512,MH-002,19.607483,80.378512,66,169,cnn_test,0,0.16436386108398438,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607483_80.378781,MH-002,19.607483,80.378781,66,170,cnn_test,0,0.1609533727169037,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.376356,MH-002,19.607213,80.376356,67,161,cnn_test,1,0.15088924765586853,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.376625,MH-002,19.607213,80.376625,67,162,cnn_test,0,0.15121129155158997,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.376895,MH-002,19.607213,80.376895,67,163,cnn_test,0,0.1501697599887848,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.377164,MH-002,19.607213,80.377164,67,164,cnn_test,0,0.1614941954612732,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.377434,MH-002,19.607213,80.377434,67,165,cnn_test,0,0.15341269969940186,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.377703,MH-002,19.607213,80.377703,67,166,cnn_test,0,0.1468455195426941,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.377973,MH-002,19.607213,80.377973,67,167,cnn_test,0,0.14140284061431885,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.378242,MH-002,19.607213,80.378242,67,168,cnn_test,0,0.12613284587860107,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.378512,MH-002,19.607213,80.378512,67,169,cnn_test,0,0.12157461047172546,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.378781,MH-002,19.607213,80.378781,67,170,cnn_test,0,0.10985492169857025,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.379051,MH-002,19.607213,80.379051,67,171,cnn_test,0,0.10706927627325058,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.607213_80.37932,MH-002,19.607213,80.37932,67,172,cnn_test,0,0.10643579810857773,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.376356,MH-002,19.606944,80.376356,68,161,cnn_test,0,0.1440303921699524,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.376625,MH-002,19.606944,80.376625,68,162,cnn_test,1,0.14295528829097748,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.376895,MH-002,19.606944,80.376895,68,163,cnn_test,1,0.1421080380678177,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.377164,MH-002,19.606944,80.377164,68,164,cnn_test,0,0.13923485577106476,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.377434,MH-002,19.606944,80.377434,68,165,cnn_test,0,0.1320495903491974,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.377703,MH-002,19.606944,80.377703,68,166,cnn_test,0,0.13129281997680664,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.377973,MH-002,19.606944,80.377973,68,167,cnn_test,0,0.14155331254005432,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.378242,MH-002,19.606944,80.378242,68,168,cnn_test,0,0.1360006481409073,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.378512,MH-002,19.606944,80.378512,68,169,cnn_test,0,0.1344631314277649,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.378781,MH-002,19.606944,80.378781,68,170,cnn_test,0,0.14443686604499817,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.379051,MH-002,19.606944,80.379051,68,171,cnn_test,0,0.18027248978614807,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.37932,MH-002,19.606944,80.37932,68,172,cnn_test,0,0.2034303992986679,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.37959,MH-002,19.606944,80.37959,68,173,cnn_test,0,0.2059323638677597,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606944_80.379859,MH-002,19.606944,80.379859,68,174,cnn_test,0,0.21737851202487946,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606674_80.376356,MH-002,19.606674,80.376356,69,161,cnn_test,0,0.25212135910987854,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606674_80.376625,MH-002,19.606674,80.376625,69,162,cnn_test,1,0.18033069372177124,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606674_80.376895,MH-002,19.606674,80.376895,69,163,cnn_test,1,0.16375617682933807,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606674_80.377164,MH-002,19.606674,80.377164,69,164,cnn_test,0,0.15293385088443756,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606674_80.377434,MH-002,19.606674,80.377434,69,165,cnn_test,0,0.1398487538099289,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606674_80.377703,MH-002,19.606674,80.377703,69,166,cnn_test,0,0.1484404057264328,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
MH-002_19.606674_80.377973,MH-002,19.606674,80.377973,69,167,cnn_test,0,0.16515210270881653,1,0.1,2021,2025,MH-002,7,MH-002-HS-0007
