temporal_sample_id,project_id,center_latitude,center_longitude,center_row,center_col,cnn_spatial_split,target
MH-002_19.597242_80.377973,MH-002,19.597242,80.377973,104,167,cnn_test,0
MH-002_19.597242_80.378242,MH-002,19.597242,80.378242,104,168,cnn_test,0
MH-002_19.597242_80.378512,MH-002,19.597242,80.378512,104,169,cnn_test,0
MH-002_19.597242_80.378781,MH-002,19.597242,80.378781,104,170,cnn_test,0
MH-002_19.597242_80.379051,MH-002,19.597242,80.379051,104,171,cnn_test,0
MH-002_19.597242_80.37932,MH-002,19.597242,80.37932,104,172,cnn_test,0
MH-002_19.597242_80.37959,MH-002,19.597242,80.37959,104,173,cnn_test,0
MH-002_19.597242_80.379859,MH-002,19.597242,80.379859,104,174,cnn_test,0
MH-002_19.597242_80.380129,MH-002,19.597242,80.380129,104,175,cnn_test,0
MH-002_19.597242_80.380398,MH-002,19.597242,80.380398,104,176,cnn_test,0
MH-002_19.596973_80.338088,MH-002,19.596973,80.338088,105,19,cnn_train,0
MH-002_19.596973_80.338357,MH-002,19.596973,80.338357,105,20,cnn_train,0
MH-002_19.596973_80.338627,MH-002,19.596973,80.338627,105,21,cnn_train,0
MH-002_19.596973_80.338896,MH-002,19.596973,80.338896,105,22,cnn_train,0
MH-002_19.596973_80.339166,MH-002,19.596973,80.339166,105,23,cnn_train,0
MH-002_19.596973_80.339435,MH-002,19.596973,80.339435,105,24,cnn_train,0
MH-002_19.596973_80.339705,MH-002,19.596973,80.339705,105,25,cnn_train,0
MH-002_19.596973_80.339974,MH-002,19.596973,80.339974,105,26,cnn_train,0
MH-002_19.596973_80.340244,MH-002,19.596973,80.340244,105,27,cnn_train,0
MH-002_19.596973_80.340513,MH-002,19.596973,80.340513,105,28,cnn_train,0
MH-002_19.596973_80.340783,MH-002,19.596973,80.340783,105,29,cnn_train,0
MH-002_19.596973_80.341052,MH-002,19.596973,80.341052,105,30,cnn_train,0
MH-002_19.596973_80.341322,MH-002,19.596973,80.341322,105,31,cnn_train,0
MH-002_19.596973_80.341591,MH-002,19.596973,80.341591,105,32,cnn_train,0
MH-002_19.596973_80.34186,MH-002,19.596973,80.34186,105,33,cnn_train,0
MH-002_19.596973_80.34213,MH-002,19.596973,80.34213,105,34,cnn_train,0
MH-002_19.596973_80.342399,MH-002,19.596973,80.342399,105,35,cnn_train,0
MH-002_19.596973_80.342669,MH-002,19.596973,80.342669,105,36,cnn_train,0
MH-002_19.596973_80.343208,MH-002,19.596973,80.343208,105,38,cnn_train,0
MH-002_19.596973_80.343477,MH-002,19.596973,80.343477,105,39,cnn_train,0
MH-002_19.596973_80.343747,MH-002,19.596973,80.343747,105,40,cnn_train,0
MH-002_19.596973_80.344016,MH-002,19.596973,80.344016,105,41,cnn_train,0
MH-002_19.596973_80.344286,MH-002,19.596973,80.344286,105,42,cnn_train,0
MH-002_19.596973_80.344555,MH-002,19.596973,80.344555,105,43,cnn_train,0
MH-002_19.596973_80.345364,MH-002,19.596973,80.345364,105,46,cnn_train,0
MH-002_19.596973_80.345633,MH-002,19.596973,80.345633,105,47,cnn_train,0
MH-002_19.596973_80.345903,MH-002,19.596973,80.345903,105,48,cnn_train,0
MH-002_19.596973_80.346172,MH-002,19.596973,80.346172,105,49,cnn_train,0
MH-002_19.596973_80.346442,MH-002,19.596973,80.346442,105,50,cnn_train,0
MH-002_19.596973_80.346711,MH-002,19.596973,80.346711,105,51,cnn_train,1
MH-002_19.596973_80.346981,MH-002,19.596973,80.346981,105,52,cnn_train,0
MH-002_19.596973_80.34725,MH-002,19.596973,80.34725,105,53,cnn_train,0
MH-002_19.596973_80.34752,MH-002,19.596973,80.34752,105,54,cnn_train,0
MH-002_19.596973_80.347789,MH-002,19.596973,80.347789,105,55,cnn_train,0
MH-002_19.596973_80.348328,MH-002,19.596973,80.348328,105,57,cnn_train,0
MH-002_19.596973_80.348598,MH-002,19.596973,80.348598,105,58,cnn_train,0
MH-002_19.596973_80.348867,MH-002,19.596973,80.348867,105,59,cnn_train,0
MH-002_19.596973_80.351562,MH-002,19.596973,80.351562,105,69,cnn_train,0
MH-002_19.596973_80.352371,MH-002,19.596973,80.352371,105,72,cnn_train,1
MH-002_19.596973_80.35264,MH-002,19.596973,80.35264,105,73,cnn_train,0
MH-002_19.596973_80.353449,MH-002,19.596973,80.353449,105,76,cnn_train,0
MH-002_19.596973_80.353988,MH-002,19.596973,80.353988,105,78,cnn_train,0
MH-002_19.596973_80.354257,MH-002,19.596973,80.354257,105,79,cnn_train,0
MH-002_19.596973_80.354527,MH-002,19.596973,80.354527,105,80,cnn_train,0
MH-002_19.596973_80.354796,MH-002,19.596973,80.354796,105,81,cnn_train,0
MH-002_19.596973_80.355066,MH-002,19.596973,80.355066,105,82,cnn_train,0
MH-002_19.596973_80.355335,MH-002,19.596973,80.355335,105,83,cnn_train,0
MH-002_19.596973_80.355605,MH-002,19.596973,80.355605,105,84,cnn_train,0
MH-002_19.596973_80.355874,MH-002,19.596973,80.355874,105,85,cnn_train,0
MH-002_19.596973_80.356144,MH-002,19.596973,80.356144,105,86,cnn_train,0
MH-002_19.596973_80.356413,MH-002,19.596973,80.356413,105,87,cnn_train,0
MH-002_19.596973_80.356683,MH-002,19.596973,80.356683,105,88,cnn_train,0
MH-002_19.596973_80.356952,MH-002,19.596973,80.356952,105,89,cnn_train,0
MH-002_19.596973_80.357222,MH-002,19.596973,80.357222,105,90,cnn_train,0
MH-002_19.596973_80.357491,MH-002,19.596973,80.357491,105,91,cnn_train,0
MH-002_19.596973_80.376356,MH-002,19.596973,80.376356,105,161,cnn_test,0
MH-002_19.596973_80.376625,MH-002,19.596973,80.376625,105,162,cnn_test,0
MH-002_19.596973_80.376895,MH-002,19.596973,80.376895,105,163,cnn_test,0
MH-002_19.596973_80.377164,MH-002,19.596973,80.377164,105,164,cnn_test,1
MH-002_19.596973_80.377434,MH-002,19.596973,80.377434,105,165,cnn_test,1
MH-002_19.596973_80.377703,MH-002,19.596973,80.377703,105,166,cnn_test,0
MH-002_19.596973_80.377973,MH-002,19.596973,80.377973,105,167,cnn_test,0
MH-002_19.596973_80.378242,MH-002,19.596973,80.378242,105,168,cnn_test,0
MH-002_19.596973_80.378512,MH-002,19.596973,80.378512,105,169,cnn_test,0
MH-002_19.596973_80.378781,MH-002,19.596973,80.378781,105,170,cnn_test,0
MH-002_19.596973_80.379051,MH-002,19.596973,80.379051,105,171,cnn_test,0
MH-002_19.596973_80.37932,MH-002,19.596973,80.37932,105,172,cnn_test,0
MH-002_19.596973_80.37959,MH-002,19.596973,80.37959,105,173,cnn_test,0
MH-002_19.596973_80.379859,MH-002,19.596973,80.379859,105,174,cnn_test,0
MH-002_19.596973_80.380129,MH-002,19.596973,80.380129,105,175,cnn_test,0
MH-002_19.596973_80.380398,MH-002,19.596973,80.380398,105,176,cnn_test,0
MH-002_19.596703_80.337818,MH-002,19.596703,80.337818,106,18,cnn_train,0
MH-002_19.596703_80.338088,MH-002,19.596703,80.338088,106,19,cnn_train,0
MH-002_19.596703_80.338357,MH-002,19.596703,80.338357,106,20,cnn_train,0
MH-002_19.596703_80.338627,MH-002,19.596703,80.338627,106,21,cnn_train,0
MH-002_19.596703_80.338896,MH-002,19.596703,80.338896,106,22,cnn_train,0
MH-002_19.596703_80.339166,MH-002,19.596703,80.339166,106,23,cnn_train,0
MH-002_19.596703_80.339435,MH-002,19.596703,80.339435,106,24,cnn_train,0
MH-002_19.596703_80.339705,MH-002,19.596703,80.339705,106,25,cnn_train,0
MH-002_19.596703_80.339974,MH-002,19.596703,80.339974,106,26,cnn_train,0
MH-002_19.596703_80.340244,MH-002,19.596703,80.340244,106,27,cnn_train,0
MH-002_19.596703_80.340513,MH-002,19.596703,80.340513,106,28,cnn_train,0
MH-002_19.596703_80.340783,MH-002,19.596703,80.340783,106,29,cnn_train,0
MH-002_19.596703_80.341052,MH-002,19.596703,80.341052,106,30,cnn_train,0
MH-002_19.596703_80.341322,MH-002,19.596703,80.341322,106,31,cnn_train,0
MH-002_19.596703_80.341591,MH-002,19.596703,80.341591,106,32,cnn_train,0
MH-002_19.596703_80.34186,MH-002,19.596703,80.34186,106,33,cnn_train,0
MH-002_19.596703_80.34213,MH-002,19.596703,80.34213,106,34,cnn_train,0
MH-002_19.596703_80.342399,MH-002,19.596703,80.342399,106,35,cnn_train,0
MH-002_19.596703_80.342669,MH-002,19.596703,80.342669,106,36,cnn_train,0
MH-002_19.596703_80.343208,MH-002,19.596703,80.343208,106,38,cnn_train,0
MH-002_19.596703_80.343477,MH-002,19.596703,80.343477,106,39,cnn_train,0
MH-002_19.596703_80.343747,MH-002,19.596703,80.343747,106,40,cnn_train,0
MH-002_19.596703_80.344016,MH-002,19.596703,80.344016,106,41,cnn_train,0
MH-002_19.596703_80.344286,MH-002,19.596703,80.344286,106,42,cnn_train,0
MH-002_19.596703_80.344555,MH-002,19.596703,80.344555,106,43,cnn_train,0
MH-002_19.596703_80.345364,MH-002,19.596703,80.345364,106,46,cnn_train,0
MH-002_19.596703_80.345633,MH-002,19.596703,80.345633,106,47,cnn_train,0
MH-002_19.596703_80.345903,MH-002,19.596703,80.345903,106,48,cnn_train,0
MH-002_19.596703_80.346172,MH-002,19.596703,80.346172,106,49,cnn_train,0
MH-002_19.596703_80.346442,MH-002,19.596703,80.346442,106,50,cnn_train,0
MH-002_19.596703_80.346711,MH-002,19.596703,80.346711,106,51,cnn_train,0
MH-002_19.596703_80.346981,MH-002,19.596703,80.346981,106,52,cnn_train,0
MH-002_19.596703_80.34725,MH-002,19.596703,80.34725,106,53,cnn_train,0
MH-002_19.596703_80.34752,MH-002,19.596703,80.34752,106,54,cnn_train,0
MH-002_19.596703_80.347789,MH-002,19.596703,80.347789,106,55,cnn_train,0
MH-002_19.596703_80.348598,MH-002,19.596703,80.348598,106,58,cnn_train,0
MH-002_19.596703_80.348867,MH-002,19.596703,80.348867,106,59,cnn_train,0
MH-002_19.596703_80.351293,MH-002,19.596703,80.351293,106,68,cnn_train,0
MH-002_19.596703_80.351562,MH-002,19.596703,80.351562,106,69,cnn_train,0
MH-002_19.596703_80.352371,MH-002,19.596703,80.352371,106,72,cnn_train,0
MH-002_19.596703_80.35264,MH-002,19.596703,80.35264,106,73,cnn_train,0
MH-002_19.596703_80.35291,MH-002,19.596703,80.35291,106,74,cnn_train,0
MH-002_19.596703_80.353179,MH-002,19.596703,80.353179,106,75,cnn_train,0
MH-002_19.596703_80.353449,MH-002,19.596703,80.353449,106,76,cnn_train,0
MH-002_19.596703_80.353718,MH-002,19.596703,80.353718,106,77,cnn_train,0
MH-002_19.596703_80.353988,MH-002,19.596703,80.353988,106,78,cnn_train,0
MH-002_19.596703_80.354257,MH-002,19.596703,80.354257,106,79,cnn_train,0
MH-002_19.596703_80.354527,MH-002,19.596703,80.354527,106,80,cnn_train,0
MH-002_19.596703_80.354796,MH-002,19.596703,80.354796,106,81,cnn_train,0
MH-002_19.596703_80.355066,MH-002,19.596703,80.355066,106,82,cnn_train,0
MH-002_19.596703_80.355335,MH-002,19.596703,80.355335,106,83,cnn_train,0
MH-002_19.596703_80.355605,MH-002,19.596703,80.355605,106,84,cnn_train,0
MH-002_19.596703_80.355874,MH-002,19.596703,80.355874,106,85,cnn_train,0
MH-002_19.596703_80.356144,MH-002,19.596703,80.356144,106,86,cnn_train,0
MH-002_19.596703_80.356413,MH-002,19.596703,80.356413,106,87,cnn_train,0
MH-002_19.596703_80.356683,MH-002,19.596703,80.356683,106,88,cnn_train,0
MH-002_19.596703_80.356952,MH-002,19.596703,80.356952,106,89,cnn_train,0
MH-002_19.596703_80.357222,MH-002,19.596703,80.357222,106,90,cnn_train,0
MH-002_19.596703_80.357491,MH-002,19.596703,80.357491,106,91,cnn_train,0
MH-002_19.596703_80.376356,MH-002,19.596703,80.376356,106,161,cnn_test,0
MH-002_19.596703_80.376625,MH-002,19.596703,80.376625,106,162,cnn_test,0
MH-002_19.596703_80.376895,MH-002,19.596703,80.376895,106,163,cnn_test,0
MH-002_19.596703_80.377164,MH-002,19.596703,80.377164,106,164,cnn_test,0
MH-002_19.596703_80.377434,MH-002,19.596703,80.377434,106,165,cnn_test,1
MH-002_19.596703_80.377703,MH-002,19.596703,80.377703,106,166,cnn_test,0
MH-002_19.596703_80.377973,MH-002,19.596703,80.377973,106,167,cnn_test,0
MH-002_19.596703_80.378242,MH-002,19.596703,80.378242,106,168,cnn_test,0
MH-002_19.596703_80.378512,MH-002,19.596703,80.378512,106,169,cnn_test,0
MH-002_19.596703_80.378781,MH-002,19.596703,80.378781,106,170,cnn_test,0
MH-002_19.596703_80.379051,MH-002,19.596703,80.379051,106,171,cnn_test,0
MH-002_19.596703_80.37932,MH-002,19.596703,80.37932,106,172,cnn_test,0
MH-002_19.596703_80.37959,MH-002,19.596703,80.37959,106,173,cnn_test,0
MH-002_19.596703_80.379859,MH-002,19.596703,80.379859,106,174,cnn_test,0
MH-002_19.596703_80.380129,MH-002,19.596703,80.380129,106,175,cnn_test,0
MH-002_19.596703_80.380398,MH-002,19.596703,80.380398,106,176,cnn_test,0
MH-002_19.596434_80.337549,MH-002,19.596434,80.337549,107,17,cnn_train,0
MH-002_19.596434_80.337818,MH-002,19.596434,80.337818,107,18,cnn_train,0
MH-002_19.596434_80.338088,MH-002,19.596434,80.338088,107,19,cnn_train,0
MH-002_19.596434_80.338357,MH-002,19.596434,80.338357,107,20,cnn_train,0
MH-002_19.596434_80.338627,MH-002,19.596434,80.338627,107,21,cnn_train,0
MH-002_19.596434_80.338896,MH-002,19.596434,80.338896,107,22,cnn_train,0
MH-002_19.596434_80.339166,MH-002,19.596434,80.339166,107,23,cnn_train,0
MH-002_19.596434_80.339435,MH-002,19.596434,80.339435,107,24,cnn_train,0
MH-002_19.596434_80.339705,MH-002,19.596434,80.339705,107,25,cnn_train,0
MH-002_19.596434_80.339974,MH-002,19.596434,80.339974,107,26,cnn_train,0
MH-002_19.596434_80.340244,MH-002,19.596434,80.340244,107,27,cnn_train,0
MH-002_19.596434_80.340513,MH-002,19.596434,80.340513,107,28,cnn_train,0
MH-002_19.596434_80.340783,MH-002,19.596434,80.340783,107,29,cnn_train,0
MH-002_19.596434_80.341052,MH-002,19.596434,80.341052,107,30,cnn_train,0
MH-002_19.596434_80.341322,MH-002,19.596434,80.341322,107,31,cnn_train,0
MH-002_19.596434_80.341591,MH-002,19.596434,80.341591,107,32,cnn_train,0
MH-002_19.596434_80.34186,MH-002,19.596434,80.34186,107,33,cnn_train,0
MH-002_19.596434_80.34213,MH-002,19.596434,80.34213,107,34,cnn_train,0
MH-002_19.596434_80.342399,MH-002,19.596434,80.342399,107,35,cnn_train,0
MH-002_19.596434_80.342669,MH-002,19.596434,80.342669,107,36,cnn_train,0
MH-002_19.596434_80.343477,MH-002,19.596434,80.343477,107,39,cnn_train,0
MH-002_19.596434_80.343747,MH-002,19.596434,80.343747,107,40,cnn_train,0
MH-002_19.596434_80.344016,MH-002,19.596434,80.344016,107,41,cnn_train,0
MH-002_19.596434_80.345364,MH-002,19.596434,80.345364,107,46,cnn_train,0
MH-002_19.596434_80.345633,MH-002,19.596434,80.345633,107,47,cnn_train,0
MH-002_19.596434_80.345903,MH-002,19.596434,80.345903,107,48,cnn_train,0
MH-002_19.596434_80.346172,MH-002,19.596434,80.346172,107,49,cnn_train,0
MH-002_19.596434_80.34752,MH-002,19.596434,80.34752,107,54,cnn_train,0
MH-002_19.596434_80.347789,MH-002,19.596434,80.347789,107,55,cnn_train,0
MH-002_19.596434_80.348598,MH-002,19.596434,80.348598,107,58,cnn_train,0
MH-002_19.596434_80.348867,MH-002,19.596434,80.348867,107,59,cnn_train,0
MH-002_19.596434_80.350754,MH-002,19.596434,80.350754,107,66,cnn_train,0
MH-002_19.596434_80.351023,MH-002,19.596434,80.351023,107,67,cnn_train,0
MH-002_19.596434_80.351293,MH-002,19.596434,80.351293,107,68,cnn_train,0
MH-002_19.596434_80.351832,MH-002,19.596434,80.351832,107,70,cnn_train,0
MH-002_19.596434_80.35264,MH-002,19.596434,80.35264,107,73,cnn_train,0
MH-002_19.596434_80.35291,MH-002,19.596434,80.35291,107,74,cnn_train,0
MH-002_19.596434_80.353179,MH-002,19.596434,80.353179,107,75,cnn_train,0
MH-002_19.596434_80.353449,MH-002,19.596434,80.353449,107,76,cnn_train,0
MH-002_19.596434_80.353718,MH-002,19.596434,80.353718,107,77,cnn_train,1
MH-002_19.596434_80.353988,MH-002,19.596434,80.353988,107,78,cnn_train,0
MH-002_19.596434_80.354257,MH-002,19.596434,80.354257,107,79,cnn_train,0
MH-002_19.596434_80.354527,MH-002,19.596434,80.354527,107,80,cnn_train,0
MH-002_19.596434_80.354796,MH-002,19.596434,80.354796,107,81,cnn_train,0
MH-002_19.596434_80.355066,MH-002,19.596434,80.355066,107,82,cnn_train,0
MH-002_19.596434_80.355874,MH-002,19.596434,80.355874,107,85,cnn_train,0
MH-002_19.596434_80.356144,MH-002,19.596434,80.356144,107,86,cnn_train,0
MH-002_19.596434_80.356413,MH-002,19.596434,80.356413,107,87,cnn_train,0
MH-002_19.596434_80.356683,MH-002,19.596434,80.356683,107,88,cnn_train,0
MH-002_19.596434_80.356952,MH-002,19.596434,80.356952,107,89,cnn_train,0
MH-002_19.596434_80.357222,MH-002,19.596434,80.357222,107,90,cnn_train,0
MH-002_19.596434_80.357491,MH-002,19.596434,80.357491,107,91,cnn_train,0
MH-002_19.596434_80.376356,MH-002,19.596434,80.376356,107,161,cnn_test,1
MH-002_19.596434_80.376625,MH-002,19.596434,80.376625,107,162,cnn_test,1
MH-002_19.596434_80.376895,MH-002,19.596434,80.376895,107,163,cnn_test,1
MH-002_19.596434_80.377164,MH-002,19.596434,80.377164,107,164,cnn_test,0
MH-002_19.596434_80.377434,MH-002,19.596434,80.377434,107,165,cnn_test,0
MH-002_19.596434_80.377703,MH-002,19.596434,80.377703,107,166,cnn_test,0
MH-002_19.596434_80.377973,MH-002,19.596434,80.377973,107,167,cnn_test,0
MH-002_19.596434_80.378242,MH-002,19.596434,80.378242,107,168,cnn_test,0
MH-002_19.596434_80.378512,MH-002,19.596434,80.378512,107,169,cnn_test,0
MH-002_19.596434_80.378781,MH-002,19.596434,80.378781,107,170,cnn_test,0
MH-002_19.596434_80.379051,MH-002,19.596434,80.379051,107,171,cnn_test,0
MH-002_19.596434_80.37932,MH-002,19.596434,80.37932,107,172,cnn_test,0
MH-002_19.596434_80.37959,MH-002,19.596434,80.37959,107,173,cnn_test,0
MH-002_19.596434_80.379859,MH-002,19.596434,80.379859,107,174,cnn_test,0
MH-002_19.596434_80.380129,MH-002,19.596434,80.380129,107,175,cnn_test,0
MH-002_19.596434_80.380398,MH-002,19.596434,80.380398,107,176,cnn_test,0
MH-002_19.596164_80.337549,MH-002,19.596164,80.337549,108,17,cnn_train,1
MH-002_19.596164_80.337818,MH-002,19.596164,80.337818,108,18,cnn_train,0
MH-002_19.596164_80.338088,MH-002,19.596164,80.338088,108,19,cnn_train,0
MH-002_19.596164_80.338357,MH-002,19.596164,80.338357,108,20,cnn_train,0
MH-002_19.596164_80.338627,MH-002,19.596164,80.338627,108,21,cnn_train,0
MH-002_19.596164_80.338896,MH-002,19.596164,80.338896,108,22,cnn_train,0
MH-002_19.596164_80.339166,MH-002,19.596164,80.339166,108,23,cnn_train,0
MH-002_19.596164_80.339435,MH-002,19.596164,80.339435,108,24,cnn_train,0
MH-002_19.596164_80.339705,MH-002,19.596164,80.339705,108,25,cnn_train,0
MH-002_19.596164_80.339974,MH-002,19.596164,80.339974,108,26,cnn_train,0
MH-002_19.596164_80.340244,MH-002,19.596164,80.340244,108,27,cnn_train,0
MH-002_19.596164_80.340513,MH-002,19.596164,80.340513,108,28,cnn_train,0
MH-002_19.596164_80.340783,MH-002,19.596164,80.340783,108,29,cnn_train,0
MH-002_19.596164_80.341052,MH-002,19.596164,80.341052,108,30,cnn_train,0
MH-002_19.596164_80.341322,MH-002,19.596164,80.341322,108,31,cnn_train,0
MH-002_19.596164_80.341591,MH-002,19.596164,80.341591,108,32,cnn_train,0
MH-002_19.596164_80.34186,MH-002,19.596164,80.34186,108,33,cnn_train,0
MH-002_19.596164_80.34213,MH-002,19.596164,80.34213,108,34,cnn_train,0
MH-002_19.596164_80.342399,MH-002,19.596164,80.342399,108,35,cnn_train,0
MH-002_19.596164_80.342669,MH-002,19.596164,80.342669,108,36,cnn_train,0
MH-002_19.596164_80.342938,MH-002,19.596164,80.342938,108,37,cnn_train,0
MH-002_19.596164_80.344016,MH-002,19.596164,80.344016,108,41,cnn_train,0
MH-002_19.596164_80.344286,MH-002,19.596164,80.344286,108,42,cnn_train,0
MH-002_19.596164_80.344555,MH-002,19.596164,80.344555,108,43,cnn_train,0
MH-002_19.596164_80.344825,MH-002,19.596164,80.344825,108,44,cnn_train,0
MH-002_19.596164_80.345094,MH-002,19.596164,80.345094,108,45,cnn_train,0
MH-002_19.596164_80.345364,MH-002,19.596164,80.345364,108,46,cnn_train,0
MH-002_19.596164_80.345633,MH-002,19.596164,80.345633,108,47,cnn_train,0
MH-002_19.596164_80.349676,MH-002,19.596164,80.349676,108,62,cnn_train,0
MH-002_19.596164_80.350484,MH-002,19.596164,80.350484,108,65,cnn_train,0
MH-002_19.596164_80.351023,MH-002,19.596164,80.351023,108,67,cnn_train,0
MH-002_19.596164_80.351293,MH-002,19.596164,80.351293,108,68,cnn_train,0
MH-002_19.596164_80.351562,MH-002,19.596164,80.351562,108,69,cnn_train,0
MH-002_19.596164_80.351832,MH-002,19.596164,80.351832,108,70,cnn_train,0
MH-002_19.596164_80.352101,MH-002,19.596164,80.352101,108,71,cnn_train,0
MH-002_19.596164_80.35291,MH-002,19.596164,80.35291,108,74,cnn_train,0
MH-002_19.596164_80.353179,MH-002,19.596164,80.353179,108,75,cnn_train,0
MH-002_19.596164_80.353449,MH-002,19.596164,80.353449,108,76,cnn_train,0
MH-002_19.596164_80.353718,MH-002,19.596164,80.353718,108,77,cnn_train,1
MH-002_19.596164_80.353988,MH-002,19.596164,80.353988,108,78,cnn_train,0
MH-002_19.596164_80.354257,MH-002,19.596164,80.354257,108,79,cnn_train,0
MH-002_19.596164_80.354527,MH-002,19.596164,80.354527,108,80,cnn_train,0
MH-002_19.596164_80.354796,MH-002,19.596164,80.354796,108,81,cnn_train,0
MH-002_19.596164_80.356144,MH-002,19.596164,80.356144,108,86,cnn_train,0
MH-002_19.596164_80.356413,MH-002,19.596164,80.356413,108,87,cnn_train,0
MH-002_19.596164_80.356683,MH-002,19.596164,80.356683,108,88,cnn_train,0
MH-002_19.596164_80.356952,MH-002,19.596164,80.356952,108,89,cnn_train,0
MH-002_19.596164_80.357222,MH-002,19.596164,80.357222,108,90,cnn_train,0
MH-002_19.596164_80.357491,MH-002,19.596164,80.357491,108,91,cnn_train,0
MH-002_19.596164_80.376356,MH-002,19.596164,80.376356,108,161,cnn_test,1
MH-002_19.596164_80.376625,MH-002,19.596164,80.376625,108,162,cnn_test,1
MH-002_19.596164_80.376895,MH-002,19.596164,80.376895,108,163,cnn_test,0
MH-002_19.596164_80.377164,MH-002,19.596164,80.377164,108,164,cnn_test,0
MH-002_19.596164_80.377434,MH-002,19.596164,80.377434,108,165,cnn_test,1
MH-002_19.596164_80.377703,MH-002,19.596164,80.377703,108,166,cnn_test,1
MH-002_19.596164_80.377973,MH-002,19.596164,80.377973,108,167,cnn_test,0
MH-002_19.596164_80.378242,MH-002,19.596164,80.378242,108,168,cnn_test,0
MH-002_19.596164_80.378512,MH-002,19.596164,80.378512,108,169,cnn_test,0
MH-002_19.596164_80.378781,MH-002,19.596164,80.378781,108,170,cnn_test,0
MH-002_19.596164_80.379051,MH-002,19.596164,80.379051,108,171,cnn_test,0
MH-002_19.596164_80.37932,MH-002,19.596164,80.37932,108,172,cnn_test,0
MH-002_19.596164_80.37959,MH-002,19.596164,80.37959,108,173,cnn_test,0
MH-002_19.596164_80.379859,MH-002,19.596164,80.379859,108,174,cnn_test,0
MH-002_19.596164_80.380129,MH-002,19.596164,80.380129,108,175,cnn_test,0
MH-002_19.596164_80.380398,MH-002,19.596164,80.380398,108,176,cnn_test,0
MH-002_19.595895_80.337279,MH-002,19.595895,80.337279,109,16,cnn_train,1
MH-002_19.595895_80.337549,MH-002,19.595895,80.337549,109,17,cnn_train,1
MH-002_19.595895_80.337818,MH-002,19.595895,80.337818,109,18,cnn_train,1
MH-002_19.595895_80.338088,MH-002,19.595895,80.338088,109,19,cnn_train,0
MH-002_19.595895_80.338357,MH-002,19.595895,80.338357,109,20,cnn_train,0
MH-002_19.595895_80.338627,MH-002,19.595895,80.338627,109,21,cnn_train,0
MH-002_19.595895_80.338896,MH-002,19.595895,80.338896,109,22,cnn_train,0
MH-002_19.595895_80.339166,MH-002,19.595895,80.339166,109,23,cnn_train,0
MH-002_19.595895_80.339435,MH-002,19.595895,80.339435,109,24,cnn_train,0
MH-002_19.595895_80.339705,MH-002,19.595895,80.339705,109,25,cnn_train,0
MH-002_19.595895_80.339974,MH-002,19.595895,80.339974,109,26,cnn_train,0
MH-002_19.595895_80.340244,MH-002,19.595895,80.340244,109,27,cnn_train,0
MH-002_19.595895_80.340513,MH-002,19.595895,80.340513,109,28,cnn_train,0
MH-002_19.595895_80.340783,MH-002,19.595895,80.340783,109,29,cnn_train,0
MH-002_19.595895_80.341052,MH-002,19.595895,80.341052,109,30,cnn_train,0
MH-002_19.595895_80.341322,MH-002,19.595895,80.341322,109,31,cnn_train,0
MH-002_19.595895_80.341591,MH-002,19.595895,80.341591,109,32,cnn_train,0
MH-002_19.595895_80.34186,MH-002,19.595895,80.34186,109,33,cnn_train,0
MH-002_19.595895_80.34213,MH-002,19.595895,80.34213,109,34,cnn_train,0
MH-002_19.595895_80.342399,MH-002,19.595895,80.342399,109,35,cnn_train,0
MH-002_19.595895_80.342669,MH-002,19.595895,80.342669,109,36,cnn_train,0
MH-002_19.595895_80.342938,MH-002,19.595895,80.342938,109,37,cnn_train,0
MH-002_19.595895_80.343208,MH-002,19.595895,80.343208,109,38,cnn_train,0
MH-002_19.595895_80.343477,MH-002,19.595895,80.343477,109,39,cnn_train,0
MH-002_19.595895_80.343747,MH-002,19.595895,80.343747,109,40,cnn_train,0
MH-002_19.595895_80.344016,MH-002,19.595895,80.344016,109,41,cnn_train,0
MH-002_19.595895_80.344286,MH-002,19.595895,80.344286,109,42,cnn_train,0
MH-002_19.595895_80.344555,MH-002,19.595895,80.344555,109,43,cnn_train,0
MH-002_19.595895_80.344825,MH-002,19.595895,80.344825,109,44,cnn_train,0
MH-002_19.595895_80.345094,MH-002,19.595895,80.345094,109,45,cnn_train,1
MH-002_19.595895_80.345364,MH-002,19.595895,80.345364,109,46,cnn_train,0
MH-002_19.595895_80.348328,MH-002,19.595895,80.348328,109,57,cnn_train,1
MH-002_19.595895_80.348598,MH-002,19.595895,80.348598,109,58,cnn_train,0
MH-002_19.595895_80.348867,MH-002,19.595895,80.348867,109,59,cnn_train,0
MH-002_19.595895_80.349406,MH-002,19.595895,80.349406,109,61,cnn_train,1
MH-002_19.595895_80.349945,MH-002,19.595895,80.349945,109,63,cnn_train,0
MH-002_19.595895_80.350215,MH-002,19.595895,80.350215,109,64,cnn_train,0
MH-002_19.595895_80.350484,MH-002,19.595895,80.350484,109,65,cnn_train,0
MH-002_19.595895_80.351293,MH-002,19.595895,80.351293,109,68,cnn_train,0
MH-002_19.595895_80.351562,MH-002,19.595895,80.351562,109,69,cnn_train,0
MH-002_19.595895_80.351832,MH-002,19.595895,80.351832,109,70,cnn_train,1
MH-002_19.595895_80.352101,MH-002,19.595895,80.352101,109,71,cnn_train,0
MH-002_19.595895_80.352371,MH-002,19.595895,80.352371,109,72,cnn_train,0
