project_id,transition,row,col,delta_NDVI,delta_NDWI,delta_NDBI,veg_loss_signal,builtup_signal,water_signal,signal_count,candidate_category,f6_class_name,f6_dynamic_world_class
MH-002,2022->2023,127,35,-0.0908,0.0644,0.0662,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,127,36,-0.1018,0.0591,0.0817,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,127,37,-0.0910,0.0472,0.0727,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,127,84,-0.0999,0.0601,0.0747,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,127,85,-0.1202,0.0494,0.0913,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,127,86,-0.1227,0.0391,0.0828,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,127,87,-0.1357,0.0596,0.0449,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,128,18,-0.1015,0.0527,0.0763,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,128,35,-0.0934,0.0598,0.0548,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,128,84,-0.1468,0.0692,0.1743,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,128,85,-0.1499,0.0579,0.1763,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,128,86,-0.1279,0.0520,0.1065,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,128,87,-0.1179,0.0691,0.0345,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,129,18,-0.1155,0.0580,0.0977,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,129,84,-0.1757,0.0810,0.2037,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,129,85,-0.1603,0.0715,0.1816,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,129,86,-0.1159,0.0617,0.0863,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,130,36,-0.0916,0.0635,0.0715,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,130,85,-0.1227,0.0505,0.1056,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,131,40,-0.0955,0.0474,0.0774,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,131,41,-0.0986,0.0489,0.0817,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,131,42,-0.0903,0.0475,0.0720,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,132,40,-0.1169,0.0488,0.0754,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,134,36,-0.0871,0.0416,0.0794,True,True,False,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,134,74,-0.0867,0.0440,0.0769,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,135,75,-0.0757,0.0536,0.0994,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,135,76,-0.0706,0.0480,0.0780,False,True,True,2,2,unknown,unknown
MH-002,2022->2023,137,47,-0.1015,0.0627,0.0606,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,138,30,-0.0931,0.0471,0.0552,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,138,45,-0.0894,0.0531,0.0366,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,138,46,-0.1042,0.0712,0.0545,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,138,73,-0.1059,0.0502,0.0927,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,138,74,-0.1172,0.0520,0.1029,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,138,75,-0.0920,0.0282,0.0974,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,139,45,-0.0999,0.0492,0.0448,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,139,53,-0.0991,0.0491,0.0622,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,139,72,-0.0925,0.0390,0.0827,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,139,73,-0.1422,0.0685,0.1406,True,True,True,3,2,vegetation,trees
MH-002,2022->2023,139,74,-0.1303,0.0445,0.1374,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,140,53,-0.0881,0.0498,0.0651,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,140,73,-0.1192,0.0462,0.1080,True,True,False,2,2,vegetation,trees
MH-002,2022->2023,141,31,0.0726,-0.1287,0.1056,False,True,True,2,2,vegetation,trees
MH-002,2022->2023,141,35,-0.0949,0.0470,0.0465,True,False,True,2,2,vegetation,trees
MH-002,2022->2023,141,44,-0.0970,0.0503,0.1144,True,True,True,3,2,unknown,unknown
MH-002,2022->2023,142,33,-0.0966,0.0410,0.0777,True,True,False,2,2,unknown,unknown
MH-002,2022->2023,144,42,-0.1022,0.0532,0.0442,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,145,40,-0.0933,0.0512,0.0273,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,147,41,-0.0872,0.0474,0.0233,True,False,True,2,2,unknown,unknown
MH-002,2022->2023,148,37,-0.0883,0.0504,0.0475,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,149,37,-0.0905,0.0575,0.0467,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2022->2023,149,38,-0.0907,0.0504,0.0277,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,34,47,-0.0938,0.0270,0.0764,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,34,48,-0.0933,0.0393,0.0816,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,35,47,-0.1025,0.0353,0.1013,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,36,47,-0.0993,0.0555,0.0692,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,36,48,-0.0947,0.0542,0.0807,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,40,50,-0.0868,0.0254,0.0950,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,41,50,-0.0953,0.0217,0.0806,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,54,19,-0.0880,0.0235,0.0923,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,54,38,-0.1101,0.0652,0.0916,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,60,152,-0.1061,0.0267,0.0908,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,60,153,-0.1135,0.0348,0.0807,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,61,34,-0.1056,0.0170,0.0885,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,61,143,-0.0899,0.0469,0.0451,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,61,151,-0.0988,0.0304,0.0877,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,63,135,-0.0872,0.0501,0.0834,True,True,True,3,2,vegetation,shrub_and_scrub
MH-002,2023->2024,63,136,-0.0902,0.0491,0.0808,True,True,True,3,2,vegetation,shrub_and_scrub
MH-002,2023->2024,63,152,-0.1182,0.0507,0.0429,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,63,153,-0.1145,0.0552,0.0550,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,63,154,-0.1046,0.0470,0.0398,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,64,153,-0.1479,0.0632,0.0791,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,64,157,-0.0909,0.0517,0.0778,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,65,151,-0.1107,0.0500,0.0817,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,65,156,-0.1124,0.0380,0.0854,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,66,141,-0.0923,0.0491,0.0580,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,66,150,-0.0972,0.0442,0.0961,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,66,151,-0.1203,0.0414,0.0825,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,66,152,-0.1051,0.0544,0.0661,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,66,155,-0.0896,0.0457,0.0789,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,66,156,-0.0967,0.0369,0.0752,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,67,138,-0.0500,0.0496,0.0798,False,True,True,2,2,unknown,unknown
MH-002,2023->2024,67,148,-0.0952,0.0462,0.0870,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,67,149,-0.1078,0.0443,0.0862,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,67,150,-0.1179,0.0392,0.0770,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,67,151,-0.1132,0.0399,0.0888,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,67,154,-0.1083,0.0470,0.0473,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,67,155,-0.1184,0.0402,0.0804,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,67,156,-0.1407,0.0450,0.0826,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,67,157,-0.1275,0.0455,0.0849,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,67,161,-0.0920,0.0342,0.1088,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,68,146,-0.1087,0.0524,0.0990,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,68,147,-0.1040,0.0481,0.0865,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,68,148,-0.1166,0.0490,0.0928,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,68,149,-0.1202,0.0474,0.0734,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,68,150,-0.1181,0.0411,0.0742,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,68,151,-0.1310,0.0361,0.0872,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,68,155,-0.1355,0.0523,0.0797,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,68,158,-0.1296,0.0420,0.0840,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,68,159,-0.1274,0.0492,0.0873,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,68,160,-0.1098,0.0365,0.0921,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,68,162,-0.0896,0.0414,0.1070,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,68,163,-0.0983,0.0262,0.0945,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,69,146,-0.0872,0.0584,0.0765,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,69,147,-0.1012,0.0586,0.0752,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,69,148,-0.1021,0.0560,0.0599,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,69,149,-0.1088,0.0579,0.0618,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,69,150,-0.1117,0.0487,0.0507,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,69,151,-0.1308,0.0505,0.0667,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,69,157,-0.0887,0.0283,0.0800,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,69,158,-0.1045,0.0438,0.0861,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,69,162,-0.1019,0.0136,0.0777,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,69,163,-0.1076,0.0278,0.1012,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,70,149,-0.1004,0.0572,0.0663,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,70,150,-0.1077,0.0595,0.0654,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,70,159,-0.1099,0.0392,0.0753,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,70,161,-0.1055,0.0356,0.0761,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,70,162,-0.1126,0.0389,0.1021,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,70,163,-0.0922,0.0263,0.0991,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,71,145,-0.1073,0.0291,0.0793,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,71,146,-0.1372,0.0458,0.0887,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,71,151,-0.1135,0.0558,0.0729,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,71,156,-0.0984,0.0473,0.0736,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,71,157,-0.1071,0.0427,0.0850,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,71,158,-0.0905,0.0336,0.0731,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,71,160,-0.1006,0.0521,0.0914,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,71,161,-0.1033,0.0529,0.0859,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,71,162,-0.1030,0.0419,0.0833,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,71,163,-0.0931,0.0245,0.0760,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,71,164,-0.0891,0.0198,0.0912,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,72,112,-0.0960,0.0248,0.0757,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,72,145,-0.1110,0.0317,0.0800,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,72,146,-0.1301,0.0435,0.0948,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,72,156,-0.1023,0.0423,0.0733,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,72,157,-0.0904,0.0206,0.0731,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,72,160,-0.1042,0.0422,0.0788,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,72,161,-0.1102,0.0419,0.0856,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,72,162,-0.1135,0.0352,0.0819,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,73,138,-0.0999,0.0408,0.0733,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,73,152,-0.1389,0.0603,0.0653,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,73,156,-0.1126,0.0449,0.0819,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,73,160,-0.1141,0.0497,0.0881,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,73,161,-0.0909,0.0464,0.0874,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,74,124,-0.1012,0.0239,0.0841,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,74,135,-0.0870,0.0267,0.0733,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,74,160,-0.1206,0.0324,0.1020,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,74,161,-0.0926,0.0491,0.1082,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,74,162,-0.0696,0.0488,0.0861,False,True,True,2,2,vegetation,trees
MH-002,2023->2024,74,164,-0.0883,0.0594,0.0518,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,75,154,-0.0932,0.0490,0.0277,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,75,155,-0.0926,0.0545,0.0390,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,75,156,-0.0934,0.0495,0.0504,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,76,163,-0.0904,0.0505,0.0770,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,77,146,-0.1049,0.0288,0.0868,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,77,162,-0.0942,0.0407,0.0759,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,78,162,-0.1139,0.0480,0.1038,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,78,163,-0.1025,0.0642,0.1096,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,80,163,-0.1262,0.0309,0.0851,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,81,34,-0.0890,0.0230,0.0848,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,81,35,-0.1003,0.0228,0.0772,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,81,79,-0.0992,0.1072,0.0035,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,81,80,-0.1211,0.1176,0.0395,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,81,81,-0.0908,0.0911,0.0178,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,81,164,-0.0876,0.0369,0.0955,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,81,166,-0.1043,0.0385,0.1039,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,82,83,-0.0981,0.1110,-0.0263,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,82,94,-0.1231,0.0987,0.0264,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,82,107,-0.1644,0.1702,0.0794,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,82,108,-0.1789,0.1868,0.0205,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,82,111,-0.1100,0.0985,-0.0242,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,82,164,-0.0807,0.0471,0.1044,False,True,True,2,2,vegetation,trees
MH-002,2023->2024,82,166,-0.1009,0.0465,0.0888,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,83,90,-0.0879,0.0561,0.0228,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,83,91,-0.1016,0.0650,0.0437,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,83,92,-0.1173,0.0714,0.0519,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,83,93,-0.1388,0.1160,0.0642,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,83,106,-0.1308,0.1578,0.0177,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,83,107,-0.2213,0.2290,-0.0408,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,83,110,-0.1152,0.1489,-0.0231,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,83,122,-0.0941,0.0220,0.1058,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,84,98,-0.0929,0.1178,0.0141,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,84,99,-0.0987,0.1191,0.0170,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,84,100,-0.1013,0.1067,0.0270,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,84,101,-0.1012,0.1143,0.0236,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,84,104,-0.2339,0.2314,0.0588,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,84,105,-0.3046,0.3122,0.0174,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,84,167,-0.0903,0.0498,0.0585,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,85,98,-0.1374,0.1486,-0.0050,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,85,99,-0.1126,0.1256,0.0059,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,85,100,-0.1658,0.1419,-0.0018,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,85,108,-0.1299,0.1588,-0.0197,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,86,107,-0.1165,0.1569,0.0032,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,86,108,-0.0908,0.0970,-0.0222,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,87,54,-0.1242,0.0645,0.0553,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,87,55,-0.1156,0.0497,0.0303,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,87,83,-0.1415,0.1516,-0.0242,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,87,84,-0.2022,0.1773,-0.0275,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,87,107,-0.0917,0.0981,-0.0336,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,88,51,-0.0968,0.0734,0.0056,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,88,53,-0.1045,0.0524,0.0366,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,88,54,-0.1613,0.0902,0.0895,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,88,55,-0.1346,0.0556,0.0471,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,88,81,-0.1028,0.1202,-0.0154,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,88,82,-0.1126,0.1384,-0.0538,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,88,84,-0.1600,0.1326,-0.0354,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,88,167,-0.0928,0.0355,0.1241,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,89,54,-0.1612,0.0929,0.0912,True,True,True,3,2,vegetation,shrub_and_scrub
MH-002,2023->2024,89,55,-0.1390,0.0774,0.0725,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,89,56,-0.1051,0.0485,0.0346,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,89,84,-0.1755,0.1161,-0.0309,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,89,85,-0.2139,0.1267,-0.0044,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,89,103,-0.2798,0.2363,0.0977,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,89,104,-0.2148,0.2104,0.0830,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,89,105,-0.1570,0.1234,0.0642,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,89,141,-0.0980,0.0272,0.0973,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,89,168,-0.0905,0.0399,0.1024,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,90,54,-0.1248,0.0629,0.0611,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,90,55,-0.1293,0.0762,0.0638,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,90,102,-0.1808,0.1745,0.0268,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,90,103,-0.1373,0.1164,0.0671,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,90,104,-0.0882,0.0695,0.0688,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,90,157,-0.0887,0.0236,0.1264,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,90,171,-0.1036,0.0427,0.0905,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,91,27,-0.0909,0.0519,0.0868,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,91,28,-0.0944,0.0486,0.0761,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,91,29,-0.0928,0.0465,0.0917,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,91,30,-0.1091,0.0563,0.1265,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,91,54,-0.1134,0.0580,0.0617,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,91,55,-0.1035,0.0636,0.0685,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,91,87,-0.1016,0.1167,-0.0418,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,91,101,-0.1727,0.1586,0.0656,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,91,156,-0.0986,0.0123,0.0947,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,91,157,-0.1271,0.0261,0.1430,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,91,171,-0.1020,0.0330,0.0861,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,92,30,-0.1040,0.0443,0.0996,True,True,False,2,2,vegetation,trees
MH-002,2023->2024,92,49,-0.1037,0.0578,0.0457,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,92,54,-0.0959,0.0477,0.0499,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,92,55,-0.0977,0.0522,0.0746,True,True,True,3,2,vegetation,shrub_and_scrub
MH-002,2023->2024,92,56,-0.1139,0.0710,0.0635,True,False,True,2,2,vegetation,shrub_and_scrub
MH-002,2023->2024,92,98,-0.2190,0.1965,0.0955,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,92,99,-0.2203,0.1884,0.0984,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,92,101,-0.0814,0.0930,0.0802,False,True,True,2,2,unknown,unknown
MH-002,2023->2024,92,102,-0.0915,0.0874,0.0443,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,92,151,-0.0864,0.0163,0.0828,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,92,153,-0.0957,0.0273,0.1014,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,92,167,-0.0908,0.0647,0.0708,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,93,48,-0.1278,0.0578,0.0791,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,93,49,-0.1138,0.0669,0.0418,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,93,97,-0.1175,0.1261,0.0253,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,93,99,-0.0932,0.0822,0.0706,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,93,101,-0.1017,0.0751,0.0704,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,93,158,-0.0896,0.0037,0.0819,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,93,165,-0.0883,0.0477,0.0771,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,94,49,-0.0931,0.0551,0.0231,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,94,95,-0.1269,0.1205,-0.0488,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,94,96,-0.1112,0.1476,-0.0548,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,94,97,-0.1014,0.1382,-0.0306,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,94,98,-0.0949,0.1140,-0.0043,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,94,99,-0.0879,0.0875,0.0094,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,95,35,-0.0981,0.0633,0.0779,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,95,36,-0.1058,0.0591,0.0941,True,True,True,3,2,vegetation,trees
MH-002,2023->2024,95,94,-0.1995,0.1477,-0.0078,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,95,95,-0.1469,0.1224,-0.0104,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,95,96,-0.1017,0.1297,-0.0186,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,95,97,-0.0958,0.1375,-0.0415,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,95,98,-0.0972,0.1214,-0.0309,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,95,105,-0.0890,0.0503,0.0594,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,95,106,-0.0942,0.0708,0.0478,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,95,150,-0.1017,0.0475,0.1143,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,95,151,-0.1371,0.0420,0.1583,True,True,False,2,2,unknown,unknown
MH-002,2023->2024,95,152,-0.1195,0.0764,0.0786,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,96,36,-0.0947,0.0475,0.0659,True,False,True,2,2,vegetation,trees
MH-002,2023->2024,96,95,-0.1714,0.1230,-0.0130,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,96,96,-0.1078,0.1107,-0.0217,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,96,98,-0.0975,0.1171,0.0107,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,96,99,-0.1535,0.1762,-0.0138,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,96,106,-0.0900,0.0739,0.0635,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,96,110,-0.0872,0.0903,0.0423,True,False,True,2,2,unknown,unknown
MH-002,2023->2024,96,156,-0.0950,0.0486,0.1157,True,True,True,3,2,unknown,unknown
MH-002,2023->2024,97,95,-0.1694,0.1018,0.0086,True,False,True,2,2,unknown,unknown
