sample_id,project_id,year,center_latitude,center_longitude,target,feature83_membership,feature86_membership,cnn_spatial_split,spatial_block
MH-003_2025_R033_C018,MH-003,2025,18.940753,73.447381,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R033_C019,MH-003,2025,18.940753,73.44765,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R033_C020,MH-003,2025,18.940753,73.44792,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R033_C021,MH-003,2025,18.940753,73.448189,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R033_C023,MH-003,2025,18.940753,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R033_C024,MH-003,2025,18.940753,73.448997,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R033_C026,MH-003,2025,18.940753,73.449536,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R033_C027,MH-003,2025,18.940753,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R033_C029,MH-003,2025,18.940753,73.450345,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R033_C030,MH-003,2025,18.940753,73.450614,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R033_C031,MH-003,2025,18.940753,73.450884,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R033_C032,MH-003,2025,18.940753,73.451153,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R033_C033,MH-003,2025,18.940753,73.451423,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R033_C034,MH-003,2025,18.940753,73.451692,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R033_C079,MH-003,2025,18.940753,73.46382,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R034_C014,MH-003,2025,18.940484,73.446303,1,False,True,cnn_train,MH-003_C0
MH-003_2025_R034_C015,MH-003,2025,18.940484,73.446572,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R034_C016,MH-003,2025,18.940484,73.446842,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R034_C017,MH-003,2025,18.940484,73.447111,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R034_C018,MH-003,2025,18.940484,73.447381,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R034_C019,MH-003,2025,18.940484,73.44765,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R034_C020,MH-003,2025,18.940484,73.44792,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R034_C023,MH-003,2025,18.940484,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R034_C024,MH-003,2025,18.940484,73.448997,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R034_C026,MH-003,2025,18.940484,73.449536,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R034_C030,MH-003,2025,18.940484,73.450614,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R034_C031,MH-003,2025,18.940484,73.450884,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R034_C032,MH-003,2025,18.940484,73.451153,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R034_C033,MH-003,2025,18.940484,73.451423,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R034_C034,MH-003,2025,18.940484,73.451692,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R034_C079,MH-003,2025,18.940484,73.46382,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R035_C007,MH-003,2025,18.940214,73.444416,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R035_C013,MH-003,2025,18.940214,73.446033,1,False,True,cnn_train,MH-003_C0
MH-003_2025_R035_C014,MH-003,2025,18.940214,73.446303,1,False,True,cnn_train,MH-003_C0
MH-003_2025_R035_C023,MH-003,2025,18.940214,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R035_C024,MH-003,2025,18.940214,73.448997,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R035_C089,MH-003,2025,18.940214,73.466515,0,False,True,cnn_train,MH-003_C6
MH-003_2025_R036_C007,MH-003,2025,18.939945,73.444416,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R036_C013,MH-003,2025,18.939945,73.446033,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R036_C014,MH-003,2025,18.939945,73.446303,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R036_C015,MH-003,2025,18.939945,73.446572,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R036_C017,MH-003,2025,18.939945,73.447111,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R036_C018,MH-003,2025,18.939945,73.447381,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R036_C021,MH-003,2025,18.939945,73.448189,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R036_C027,MH-003,2025,18.939945,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R036_C028,MH-003,2025,18.939945,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R036_C029,MH-003,2025,18.939945,73.450345,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R036_C030,MH-003,2025,18.939945,73.450614,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R036_C079,MH-003,2025,18.939945,73.46382,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R037_C007,MH-003,2025,18.939675,73.444416,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R037_C008,MH-003,2025,18.939675,73.444686,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R037_C009,MH-003,2025,18.939675,73.444955,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R037_C014,MH-003,2025,18.939675,73.446303,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R037_C015,MH-003,2025,18.939675,73.446572,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R037_C016,MH-003,2025,18.939675,73.446842,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R037_C017,MH-003,2025,18.939675,73.447111,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R037_C018,MH-003,2025,18.939675,73.447381,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R037_C027,MH-003,2025,18.939675,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R037_C028,MH-003,2025,18.939675,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R037_C029,MH-003,2025,18.939675,73.450345,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C030,MH-003,2025,18.939675,73.450614,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C031,MH-003,2025,18.939675,73.450884,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C032,MH-003,2025,18.939675,73.451153,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C033,MH-003,2025,18.939675,73.451423,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C034,MH-003,2025,18.939675,73.451692,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C035,MH-003,2025,18.939675,73.451962,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C036,MH-003,2025,18.939675,73.452231,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C037,MH-003,2025,18.939675,73.452501,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C038,MH-003,2025,18.939675,73.45277,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C039,MH-003,2025,18.939675,73.45304,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C040,MH-003,2025,18.939675,73.453309,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C041,MH-003,2025,18.939675,73.453579,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C042,MH-003,2025,18.939675,73.453848,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C043,MH-003,2025,18.939675,73.454118,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R037_C044,MH-003,2025,18.939675,73.454387,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R037_C048,MH-003,2025,18.939675,73.455465,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R037_C079,MH-003,2025,18.939675,73.46382,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R037_C085,MH-003,2025,18.939675,73.465437,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R037_C086,MH-003,2025,18.939675,73.465706,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R038_C008,MH-003,2025,18.939406,73.444686,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R038_C009,MH-003,2025,18.939406,73.444955,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R038_C010,MH-003,2025,18.939406,73.445225,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R038_C011,MH-003,2025,18.939406,73.445494,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R038_C016,MH-003,2025,18.939406,73.446842,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R038_C017,MH-003,2025,18.939406,73.447111,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R038_C018,MH-003,2025,18.939406,73.447381,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R038_C021,MH-003,2025,18.939406,73.448189,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R038_C023,MH-003,2025,18.939406,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R038_C024,MH-003,2025,18.939406,73.448997,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R038_C025,MH-003,2025,18.939406,73.449267,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R038_C027,MH-003,2025,18.939406,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R038_C028,MH-003,2025,18.939406,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R038_C029,MH-003,2025,18.939406,73.450345,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C030,MH-003,2025,18.939406,73.450614,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C031,MH-003,2025,18.939406,73.450884,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C032,MH-003,2025,18.939406,73.451153,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C033,MH-003,2025,18.939406,73.451423,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C034,MH-003,2025,18.939406,73.451692,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C035,MH-003,2025,18.939406,73.451962,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C036,MH-003,2025,18.939406,73.452231,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C037,MH-003,2025,18.939406,73.452501,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C038,MH-003,2025,18.939406,73.45277,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C039,MH-003,2025,18.939406,73.45304,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C040,MH-003,2025,18.939406,73.453309,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C041,MH-003,2025,18.939406,73.453579,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C042,MH-003,2025,18.939406,73.453848,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C043,MH-003,2025,18.939406,73.454118,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R038_C044,MH-003,2025,18.939406,73.454387,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C045,MH-003,2025,18.939406,73.454657,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C048,MH-003,2025,18.939406,73.455465,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C050,MH-003,2025,18.939406,73.456004,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C051,MH-003,2025,18.939406,73.456274,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C052,MH-003,2025,18.939406,73.456543,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C053,MH-003,2025,18.939406,73.456813,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C054,MH-003,2025,18.939406,73.457082,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C055,MH-003,2025,18.939406,73.457352,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C056,MH-003,2025,18.939406,73.457621,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C057,MH-003,2025,18.939406,73.457891,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R038_C058,MH-003,2025,18.939406,73.45816,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R038_C059,MH-003,2025,18.939406,73.45843,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R038_C060,MH-003,2025,18.939406,73.458699,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R038_C062,MH-003,2025,18.939406,73.459238,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R038_C063,MH-003,2025,18.939406,73.459508,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R038_C064,MH-003,2025,18.939406,73.459777,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R038_C065,MH-003,2025,18.939406,73.460047,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R038_C066,MH-003,2025,18.939406,73.460316,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R038_C067,MH-003,2025,18.939406,73.460586,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R038_C090,MH-003,2025,18.939406,73.466784,0,False,True,cnn_train,MH-003_C6
MH-003_2025_R039_C009,MH-003,2025,18.939136,73.444955,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R039_C010,MH-003,2025,18.939136,73.445225,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R039_C011,MH-003,2025,18.939136,73.445494,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R039_C012,MH-003,2025,18.939136,73.445764,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R039_C020,MH-003,2025,18.939136,73.44792,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R039_C021,MH-003,2025,18.939136,73.448189,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R039_C022,MH-003,2025,18.939136,73.448459,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R039_C023,MH-003,2025,18.939136,73.448728,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R039_C024,MH-003,2025,18.939136,73.448997,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R039_C025,MH-003,2025,18.939136,73.449267,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R039_C026,MH-003,2025,18.939136,73.449536,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R039_C028,MH-003,2025,18.939136,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R039_C029,MH-003,2025,18.939136,73.450345,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C030,MH-003,2025,18.939136,73.450614,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C031,MH-003,2025,18.939136,73.450884,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C032,MH-003,2025,18.939136,73.451153,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C033,MH-003,2025,18.939136,73.451423,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C034,MH-003,2025,18.939136,73.451692,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C036,MH-003,2025,18.939136,73.452231,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C037,MH-003,2025,18.939136,73.452501,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C038,MH-003,2025,18.939136,73.45277,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C039,MH-003,2025,18.939136,73.45304,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C040,MH-003,2025,18.939136,73.453309,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C041,MH-003,2025,18.939136,73.453579,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C042,MH-003,2025,18.939136,73.453848,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C043,MH-003,2025,18.939136,73.454118,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R039_C044,MH-003,2025,18.939136,73.454387,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C045,MH-003,2025,18.939136,73.454657,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C046,MH-003,2025,18.939136,73.454926,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C048,MH-003,2025,18.939136,73.455465,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C049,MH-003,2025,18.939136,73.455735,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C051,MH-003,2025,18.939136,73.456274,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C052,MH-003,2025,18.939136,73.456543,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C053,MH-003,2025,18.939136,73.456813,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C054,MH-003,2025,18.939136,73.457082,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C055,MH-003,2025,18.939136,73.457352,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C056,MH-003,2025,18.939136,73.457621,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C057,MH-003,2025,18.939136,73.457891,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R039_C058,MH-003,2025,18.939136,73.45816,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C059,MH-003,2025,18.939136,73.45843,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C060,MH-003,2025,18.939136,73.458699,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C062,MH-003,2025,18.939136,73.459238,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C063,MH-003,2025,18.939136,73.459508,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C064,MH-003,2025,18.939136,73.459777,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C065,MH-003,2025,18.939136,73.460047,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C066,MH-003,2025,18.939136,73.460316,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C067,MH-003,2025,18.939136,73.460586,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C068,MH-003,2025,18.939136,73.460855,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C069,MH-003,2025,18.939136,73.461125,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C070,MH-003,2025,18.939136,73.461394,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C071,MH-003,2025,18.939136,73.461664,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R039_C073,MH-003,2025,18.939136,73.462203,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R039_C074,MH-003,2025,18.939136,73.462472,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R039_C079,MH-003,2025,18.939136,73.46382,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R039_C080,MH-003,2025,18.939136,73.464089,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R039_C081,MH-003,2025,18.939136,73.464359,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R039_C082,MH-003,2025,18.939136,73.464628,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R039_C090,MH-003,2025,18.939136,73.466784,0,False,True,cnn_train,MH-003_C6
MH-003_2025_R040_C010,MH-003,2025,18.938867,73.445225,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R040_C011,MH-003,2025,18.938867,73.445494,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R040_C012,MH-003,2025,18.938867,73.445764,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R040_C013,MH-003,2025,18.938867,73.446033,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R040_C020,MH-003,2025,18.938867,73.44792,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R040_C021,MH-003,2025,18.938867,73.448189,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R040_C024,MH-003,2025,18.938867,73.448997,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R040_C025,MH-003,2025,18.938867,73.449267,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R040_C026,MH-003,2025,18.938867,73.449536,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R040_C027,MH-003,2025,18.938867,73.449806,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R040_C028,MH-003,2025,18.938867,73.450075,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R040_C029,MH-003,2025,18.938867,73.450345,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C030,MH-003,2025,18.938867,73.450614,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C031,MH-003,2025,18.938867,73.450884,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C032,MH-003,2025,18.938867,73.451153,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C033,MH-003,2025,18.938867,73.451423,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C034,MH-003,2025,18.938867,73.451692,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C036,MH-003,2025,18.938867,73.452231,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C037,MH-003,2025,18.938867,73.452501,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C038,MH-003,2025,18.938867,73.45277,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C039,MH-003,2025,18.938867,73.45304,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C040,MH-003,2025,18.938867,73.453309,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C041,MH-003,2025,18.938867,73.453579,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C042,MH-003,2025,18.938867,73.453848,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C043,MH-003,2025,18.938867,73.454118,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R040_C044,MH-003,2025,18.938867,73.454387,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C045,MH-003,2025,18.938867,73.454657,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C046,MH-003,2025,18.938867,73.454926,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C048,MH-003,2025,18.938867,73.455465,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C049,MH-003,2025,18.938867,73.455735,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C050,MH-003,2025,18.938867,73.456004,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C052,MH-003,2025,18.938867,73.456543,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C053,MH-003,2025,18.938867,73.456813,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C054,MH-003,2025,18.938867,73.457082,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C055,MH-003,2025,18.938867,73.457352,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C056,MH-003,2025,18.938867,73.457621,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C057,MH-003,2025,18.938867,73.457891,0,False,True,cnn_train,MH-003_C3
MH-003_2025_R040_C058,MH-003,2025,18.938867,73.45816,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C059,MH-003,2025,18.938867,73.45843,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C060,MH-003,2025,18.938867,73.458699,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C061,MH-003,2025,18.938867,73.458969,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C062,MH-003,2025,18.938867,73.459238,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C063,MH-003,2025,18.938867,73.459508,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C064,MH-003,2025,18.938867,73.459777,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C065,MH-003,2025,18.938867,73.460047,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C066,MH-003,2025,18.938867,73.460316,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C067,MH-003,2025,18.938867,73.460586,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C068,MH-003,2025,18.938867,73.460855,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C069,MH-003,2025,18.938867,73.461125,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C070,MH-003,2025,18.938867,73.461394,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C071,MH-003,2025,18.938867,73.461664,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C072,MH-003,2025,18.938867,73.461933,0,False,True,cnn_train,MH-003_C4
MH-003_2025_R040_C075,MH-003,2025,18.938867,73.462742,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C076,MH-003,2025,18.938867,73.463011,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C077,MH-003,2025,18.938867,73.463281,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C078,MH-003,2025,18.938867,73.46355,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C080,MH-003,2025,18.938867,73.464089,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C081,MH-003,2025,18.938867,73.464359,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C082,MH-003,2025,18.938867,73.464628,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C083,MH-003,2025,18.938867,73.464898,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C084,MH-003,2025,18.938867,73.465167,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C085,MH-003,2025,18.938867,73.465437,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C086,MH-003,2025,18.938867,73.465706,0,False,True,cnn_train,MH-003_C5
MH-003_2025_R040_C087,MH-003,2025,18.938867,73.465976,0,False,True,cnn_train,MH-003_C6
MH-003_2025_R040_C088,MH-003,2025,18.938867,73.466245,0,False,True,cnn_train,MH-003_C6
MH-003_2025_R040_C090,MH-003,2025,18.938867,73.466784,0,False,True,cnn_train,MH-003_C6
MH-003_2025_R041_C011,MH-003,2025,18.938597,73.445494,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R041_C012,MH-003,2025,18.938597,73.445764,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R041_C013,MH-003,2025,18.938597,73.446033,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R041_C014,MH-003,2025,18.938597,73.446303,0,False,True,cnn_train,MH-003_C0
MH-003_2025_R041_C026,MH-003,2025,18.938597,73.449536,1,False,True,cnn_train,MH-003_C1
MH-003_2025_R041_C027,MH-003,2025,18.938597,73.449806,0,False,True,cnn_train,MH-003_C1
MH-003_2025_R041_C029,MH-003,2025,18.938597,73.450345,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R041_C030,MH-003,2025,18.938597,73.450614,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R041_C031,MH-003,2025,18.938597,73.450884,1,False,True,cnn_train,MH-003_C2
MH-003_2025_R041_C032,MH-003,2025,18.938597,73.451153,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R041_C033,MH-003,2025,18.938597,73.451423,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R041_C034,MH-003,2025,18.938597,73.451692,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R041_C035,MH-003,2025,18.938597,73.451962,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R041_C037,MH-003,2025,18.938597,73.452501,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R041_C038,MH-003,2025,18.938597,73.45277,0,False,True,cnn_train,MH-003_C2
MH-003_2025_R041_C039,MH-003,2025,18.938597,73.45304,0,False,True,cnn_train,MH-003_C2
